#! FIELDS idx_psi ves3.coeffs ves3.aux_coeffs index
#! SET time 0.000000
#! SET iteration  0
#! SET type LinearBasisSet
#! SET ndimensions  1
#! SET ncoeffs_total  11
#! SET shape_psi  11
       1     1.489335     2.241194       1
       2     3.658142     6.353740       2
       3    -0.364494    -0.217328       3
       4     2.287444     3.445011       4
       5    -2.198408    -3.625399       5
       6     1.250366     2.053954       6
       7    -0.976534    -1.129354       7
       8    -1.195177    -2.679694       8
       9     0.066841     1.072712       9
      10    -0.463128    -0.682461      10
#!-------------------


