9 2.14748e+09 8 6 10 2.14748e+09 1 9 2.14748e+09 2.14748e+09 0 7 7 5 11 2.14748e+09 6 2 7 2.14748e+09 6 5 7 8 13 2.14748e+09 8 8 11 6 6 8 4 6 4 3 6 6 7 7 8 4 11 5 5 6 10 8 4 5 8 10 11 7 6 9 8 3 7 5 5 4 5 7 6 8 9 6 2 4 10 3 2.14748e+09 6 2.14748e+09 4 2.14748e+09 5 2.14748e+09 3 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 
3 2.14748e+09 1 2 4 2.14748e+09 5 2 2.14748e+09 2.14748e+09 2.14748e+09 0 5 3 5 2.14748e+09 7 6 8 2.14748e+09 3 6 6 5 11 2.14748e+09 6 6 10 5 7 9 5 8 6 7 4 8 8 9 6 8 4 7 5 8 7 5 9 8 7 7 9 6 9 11 7 7 4 7 8 8 7 8 6 6 11 7 6 6 3 7 2.14748e+09 7 2.14748e+09 5 2.14748e+09 6 2.14748e+09 5 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 
4 2.14748e+09 2 3 5 2.14748e+09 1 3 2.14748e+09 2.14748e+09 2.14748e+09 6 0 4 6 2.14748e+09 6 5 7 2.14748e+09 5 4 8 7 12 2.14748e+09 7 7 12 7 9 11 4 6 4 9 5 6 7 7 8 7 10 5 5 8 8 6 7 6 8 9 10 7 9 9 8 3 5 5 9 7 5 9 6 7 12 8 2 4 4 6 2.14748e+09 8 2.14748e+09 6 2.14748e+09 7 2.14748e+09 3 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 
5 2.14748e+09 3 4 6 2.14748e+09 2 4 2.14748e+09 2.14748e+09 2.14748e+09 2 7 0 7 2.14748e+09 7 6 8 2.14748e+09 1 5 8 3 9 2.14748e+09 5 4 8 7 9 11 5 7 5 9 6 6 8 7 4 8 6 6 7 9 7 7 8 7 9 5 7 8 10 9 8 4 6 6 6 8 6 6 8 8 9 9 3 5 5 7 2.14748e+09 5 2.14748e+09 7 2.14748e+09 8 2.14748e+09 4 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 
6 2.14748e+09 4 5 7 2.14748e+09 3 5 2.14748e+09 2.14748e+09 2.14748e+09 3 7 6 0 2.14748e+09 8 7 9 2.14748e+09 2 5 5 4 10 2.14748e+09 6 5 9 4 6 8 6 7 5 6 7 7 8 8 5 6 7 6 1 7 8 8 8 7 10 6 8 9 8 10 9 5 4 6 7 9 6 7 2 9 10 10 3 5 6 8 2.14748e+09 6 2.14748e+09 7 2.14748e+09 8 2.14748e+09 4 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 
7 2.14748e+09 5 6 8 2.14748e+09 4 6 2.14748e+09 2.14748e+09 2.14748e+09 4 8 7 9 0 7 6 8 2.14748e+09 3 6 6 5 11 2.14748e+09 7 6 10 5 7 9 7 5 3 7 8 5 6 9 6 6 8 4 2 7 9 9 6 5 11 7 9 10 9 8 10 6 5 4 8 8 4 8 3 7 11 1 4 3 7 7 2.14748e+09 7 2.14748e+09 6 2.14748e+09 7 2.14748e+09 2 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 
7 2.14748e+09 6 4 8 2.14748e+09 5 7 2.14748e+09 2.14748e+09 2.14748e+09 5 5 5 9 2.14748e+09 0 5 7 2.14748e+09 4 3 6 6 11 2.14748e+09 8 6 10 5 4 6 8 3 7 7 9 4 4 8 7 2 9 3 3 7 8 9 5 8 6 8 9 10 4 7 6 7 6 2 8 7 8 5 4 6 7 7 5 7 8 1 2.14748e+09 7 2.14748e+09 5 2.14748e+09 6 2.14748e+09 6 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 
7 2.14748e+09 7 4 8 2.14748e+09 6 8 2.14748e+09 2.14748e+09 2.14748e+09 6 5 5 9 2.14748e+09 7 0 5 2.14748e+09 6 3 5 8 11 2.14748e+09 9 6 9 4 4 6 9 7 7 6 4 8 5 8 9 2 10 8 3 4 11 10 6 3 6 8 9 5 4 8 6 8 6 8 8 2 8 5 4 6 7 8 5 7 9 1 2.14748e+09 7 2.14748e+09 5 2.14748e+09 5 2.14748e+09 6 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 
7 2.14748e+09 7 4 8 2.14748e+09 6 8 2.14748e+09 2.14748e+09 2.14748e+09 7 5 5 9 2.14748e+09 7 5 0 2.14748e+09 6 3 7 8 10 2.14748e+09 5 5 11 6 4 6 9 7 7 8 6 4 7 4 9 2 11 8 3 4 7 11 7 6 6 3 8 5 4 7 6 8 6 8 7 2 7 5 4 6 7 9 5 7 9 1 2.14748e+09 6 2.14748e+09 5 2.14748e+09 5 2.14748e+09 6 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 
8 2.14748e+09 7 5 9 2.14748e+09 6 8 2.14748e+09 2.14748e+09 2.14748e+09 6 6 6 10 2.14748e+09 1 3 6 0 5 4 7 7 12 2.14748e+09 8 7 11 6 2 4 9 4 8 8 7 5 5 7 8 3 10 4 4 5 9 10 6 6 7 8 4 8 5 8 7 8 7 3 9 5 5 6 5 7 8 8 6 8 9 2 2.14748e+09 8 2.14748e+09 6 2.14748e+09 6 2.14748e+09 7 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 
4 2.14748e+09 2 3 5 2.14748e+09 6 3 2.14748e+09 2.14748e+09 2.14748e+09 1 6 4 6 2.14748e+09 8 7 9 2.14748e+09 0 7 7 2 8 2.14748e+09 4 3 7 6 8 10 6 9 7 8 5 5 7 6 3 7 5 7 6 8 6 6 8 7 8 4 6 7 10 8 7 8 5 8 5 9 5 5 7 7 8 8 7 7 4 8 2.14748e+09 4 2.14748e+09 6 2.14748e+09 7 2.14748e+09 6 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 
4 2.14748e+09 4 1 5 2.14748e+09 3 5 2.14748e+09 2.14748e+09 2.14748e+09 4 2 2 6 2.14748e+09 8 7 9 2.14748e+09 3 0 10 5 8 2.14748e+09 7 3 10 9 8 10 6 8 6 11 6 8 7 9 6 6 8 7 6 7 8 8 4 8 9 7 6 8 9 10 9 5 6 7 5 5 7 5 7 8 11 6 4 6 6 8 2.14748e+09 4 2.14748e+09 7 2.14748e+09 5 2.14748e+09 5 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 
4 2.14748e+09 2 2 5 2.14748e+09 4 3 2.14748e+09 2.14748e+09 2.14748e+09 1 3 3 6 2.14748e+09 8 7 9 2.14748e+09 4 7 0 6 12 2.14748e+09 7 7 4 6 8 9 6 9 7 8 5 7 6 8 7 8 5 8 6 9 8 6 9 9 8 8 5 7 10 9 8 6 5 8 6 9 8 6 7 7 12 8 5 7 4 8 2.14748e+09 5 2.14748e+09 6 2.14748e+09 7 2.14748e+09 6 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 
5 2.14748e+09 3 3 6 2.14748e+09 5 4 2.14748e+09 2.14748e+09 2.14748e+09 2 4 4 7 2.14748e+09 9 8 10 2.14748e+09 5 6 8 0 6 2.14748e+09 8 1 5 7 7 9 7 8 6 9 4 6 5 7 8 5 6 5 4 6 9 7 6 8 9 8 4 8 11 8 7 7 4 7 3 7 7 3 5 6 10 8 6 6 5 9 2.14748e+09 2 2.14748e+09 5 2.14748e+09 7 2.14748e+09 5 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 
6 2.14748e+09 4 4 7 2.14748e+09 6 5 2.14748e+09 2.14748e+09 2.14748e+09 3 5 5 8 2.14748e+09 9 8 10 2.14748e+09 6 7 9 8 0 2.14748e+09 5 2 13 8 8 10 8 9 5 10 5 3 2 4 9 6 7 6 5 6 7 8 7 7 8 5 1 9 11 5 8 8 5 8 4 8 6 4 6 4 9 9 6 7 6 9 2.14748e+09 3 2.14748e+09 3 2.14748e+09 7 2.14748e+09 4 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 
7 2.14748e+09 5 4 8 2.14748e+09 6 6 2.14748e+09 2.14748e+09 2.14748e+09 4 5 5 9 2.14748e+09 7 5 8 2.14748e+09 6 3 7 8 8 0 6 3 11 6 4 6 9 7 6 8 6 4 3 5 9 2 8 7 3 7 8 9 7 8 6 6 2 10 4 6 6 8 6 8 5 7 7 5 4 5 7 9 5 7 7 1 2.14748e+09 4 2.14748e+09 4 2.14748e+09 8 2.14748e+09 5 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 
8 2.14748e+09 6 6 9 2.14748e+09 8 7 2.14748e+09 2.14748e+09 2.14748e+09 5 7 7 10 2.14748e+09 9 7 10 2.14748e+09 8 5 5 10 9 2.14748e+09 0 4 9 4 6 8 10 7 6 6 3 7 5 10 11 4 9 4 3 5 11 9 5 3 10 11 7 9 8 8 6 8 6 6 2 6 2 6 4 5 9 7 5 7 8 8 2.14748e+09 1 2.14748e+09 4 2.14748e+09 6 2.14748e+09 5 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 
9 2.14748e+09 9 6 10 2.14748e+09 8 10 2.14748e+09 2.14748e+09 2.14748e+09 8 7 7 11 2.14748e+09 9 7 10 2.14748e+09 8 5 7 10 5 2.14748e+09 7 0 11 6 6 8 10 7 5 8 3 5 4 6 11 4 12 4 3 5 9 9 5 7 10 7 3 9 10 7 6 8 3 6 2 6 6 2 4 5 9 7 5 5 11 8 2.14748e+09 1 2.14748e+09 4 2.14748e+09 6 2.14748e+09 4 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 
9 2.14748e+09 8 6 10 2.14748e+09 8 9 2.14748e+09 2.14748e+09 2.14748e+09 7 7 7 11 2.14748e+09 6 7 7 2.14748e+09 8 5 6 10 13 2.14748e+09 7 8 0 5 6 5 11 5 5 7 3 6 5 6 11 4 4 4 3 5 9 9 5 7 4 8 11 3 9 8 6 8 3 6 2 6 6 2 4 5 9 7 5 5 10 7 2.14748e+09 1 2.14748e+09 4 2.14748e+09 6 2.14748e+09 4 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 
5 2.14748e+09 3 3 6 2.14748e+09 5 4 2.14748e+09 2.14748e+09 2.14748e+09 2 4 4 7 2.14748e+09 7 6 10 2.14748e+09 5 7 1 7 13 2.14748e+09 8 8 5 0 8 10 7 7 5 2 6 5 7 8 8 6 6 6 3 7 9 7 9 7 6 9 6 8 4 8 9 7 6 8 6 8 4 7 4 7 11 9 5 7 5 7 2.14748e+09 5 2.14748e+09 3 2.14748e+09 8 2.14748e+09 4 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 
8 2.14748e+09 8 5 9 2.14748e+09 7 9 2.14748e+09 2.14748e+09 2.14748e+09 7 6 6 10 2.14748e+09 3 1 4 2.14748e+09 7 4 6 9 12 2.14748e+09 9 7 10 5 0 2 10 6 6 7 5 5 6 8 10 3 11 6 4 3 9 11 7 4 6 7 10 6 4 6 7 9 7 5 9 3 7 6 5 7 8 9 5 6 10 2 2.14748e+09 8 2.14748e+09 6 2.14748e+09 4 2.14748e+09 5 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 
8 2.14748e+09 7 5 9 2.14748e+09 6 8 2.14748e+09 2.14748e+09 2.14748e+09 6 6 6 10 2.14748e+09 1 6 2 2.14748e+09 5 4 7 7 12 2.14748e+09 7 7 11 6 5 0 8 4 6 8 8 3 5 6 8 3 10 4 4 6 7 10 6 8 7 5 10 7 5 4 7 8 7 3 7 4 7 6 5 5 8 8 6 8 9 2 2.14748e+09 6 2.14748e+09 4 2.14748e+09 7 2.14748e+09 5 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 
8 2.14748e+09 8 5 9 2.14748e+09 7 9 2.14748e+09 2.14748e+09 2.14748e+09 7 6 6 10 2.14748e+09 2 1 3 2.14748e+09 6 4 6 8 12 2.14748e+09 8 7 10 5 5 7 0 5 7 7 5 6 4 7 9 3 11 5 4 5 10 11 7 4 7 6 10 6 5 7 7 9 7 4 8 3 5 6 5 6 8 9 6 8 10 2 2.14748e+09 7 2.14748e+09 5 2.14748e+09 6 2.14748e+09 6 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 
9 2.14748e+09 9 6 10 2.14748e+09 8 10 2.14748e+09 2.14748e+09 2.14748e+09 8 7 7 11 2.14748e+09 3 2 4 2.14748e+09 7 5 7 9 13 2.14748e+09 9 8 11 6 6 8 6 0 4 8 6 1 5 8 10 4 12 5 5 6 5 12 8 5 7 7 11 7 6 4 8 8 6 5 5 4 5 7 6 3 9 7 5 7 11 3 2.14748e+09 4 2.14748e+09 2 2.14748e+09 6 2.14748e+09 3 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 
8 2.14748e+09 8 5 9 2.14748e+09 7 9 2.14748e+09 2.14748e+09 2.14748e+09 7 6 6 10 2.14748e+09 4 3 5 2.14748e+09 7 4 6 9 12 2.14748e+09 10 7 10 5 5 7 7 6 0 7 7 2 7 9 10 3 11 6 2 4 6 12 8 6 8 8 10 8 7 5 7 9 5 5 6 5 1 8 3 4 8 8 4 6 10 4 2.14748e+09 5 2.14748e+09 3 2.14748e+09 5 2.14748e+09 4 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 
9 2.14748e+09 9 6 10 2.14748e+09 8 10 2.14748e+09 2.14748e+09 2.14748e+09 8 7 7 11 2.14748e+09 5 4 8 2.14748e+09 8 5 7 10 13 2.14748e+09 11 8 11 6 6 8 8 7 3 0 5 3 7 10 11 4 12 4 3 5 7 11 7 5 9 11 11 9 8 6 8 10 6 6 4 6 2 9 4 5 9 9 5 7 11 5 2.14748e+09 3 2.14748e+09 1 2.14748e+09 6 2.14748e+09 2 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 
