#! FIELDS time c1 c2 c3 x
123 5.30134 17.5 -10.2857 11.4715
124 5.30134 21 -10.2857 11.4715
125 5.30134 24.5 -10.2857 11.4715
126 5.30134 28 -10.2857 11.4715
127 5.30134 31.5 -10.2857 11.4715
128 8.16003 0 -8.59938 11.7548
129 8.16003 3.5 -8.59938 11.7548
130 8.16003 7 -8.59938 11.7548
131 8.16003 10.5 -8.59938 11.7548
132 8.16003 14 -8.59938 11.7548
133 8.16003 17.5 -8.59938 11.7548
134 8.16003 21 -8.59938 11.7548
135 8.16003 24.5 -8.59938 11.7548
136 8.16003 28 -8.59938 11.7548
137 8.16003 31.5 -8.59938 11.7548
138 10.4363 0 -6.18494 12.0314
139 10.4363 3.5 -6.18494 12.0314
140 10.4363 7 -6.18494 12.0314
141 10.4363 10.5 -6.18494 12.0314
142 10.4363 14 -6.18494 12.0314
143 10.4363 17.5 -6.18494 12.0314
144 10.4363 21 -6.18494 12.0314
145 10.4363 24.5 -6.18494 12.0314
146 10.4363 28 -6.18494 12.0314
147 10.4363 31.5 -6.18494 12.0314
148 11.9702 0 -3.24317 12.3018
149 11.9702 3.5 -3.24317 12.3018
150 11.9702 7 -3.24317 12.3018
151 11.9702 10.5 -3.24317 12.3018
152 11.9702 14 -3.24317 12.3018
153 11.9702 17.5 -3.24317 12.3018
154 11.9702 21 -3.24317 12.3018
155 11.9702 24.5 -3.24317 12.3018
156 11.9702 28 -3.24317 12.3018
157 11.9702 31.5 -3.24317 12.3018
158 12.6664 0 -6.20473e-15 12.5664
159 12.6664 3.5 -6.20473e-15 12.5664
160 12.6664 7 -6.20473e-15 12.5664
161 12.6664 10.5 -6.20473e-15 12.5664
162 12.6664 14 -6.20473e-15 12.5664
163 12.6664 17.5 -6.20473e-15 12.5664
164 12.6664 21 -6.20473e-15 12.5664
165 12.6664 24.5 -6.20473e-15 12.5664
166 12.6664 28 -6.20473e-15 12.5664
167 12.6664 31.5 -6.20473e-15 12.5664
