1210 6.050000 1.624649 -492.790979 -229.597881 2093.929796
1220 6.100000 1.802751 -490.346731 -198.301046 2118.119447
1230 6.150000 1.578540 -482.573599 -226.850200 2095.219903
1240 6.200000 1.348429 -485.776711 -267.331177 2059.555176
1250 6.250000 1.376983 -512.177157 -289.105874 2054.421250
1260 6.300000 1.436163 -502.678987 -270.020558 2082.133619
1270 6.350000 1.690455 -519.364172 -245.510477 2113.699525
1280 6.400000 1.543807 -500.468722 -250.371945 2114.547635
1290 6.450000 1.470601 -521.000351 -282.762948 2093.001770
1300 6.500000 1.183976 -499.219081 -307.415017 2074.180587
1310 6.550000 1.417184 -506.554951 -276.971121 2119.866855
1320 6.600000 1.622476 -500.997946 -238.156760 2157.441241
1330 6.650000 1.544784 -507.653995 -257.398978 2151.929481
1340 6.700000 1.352961 -498.694424 -279.514786 2116.665058
1350 6.750000 1.282742 -512.340972 -304.536837 2096.604590
1360 6.800000 1.369649 -517.396764 -295.513568 2117.295808
1370 6.850000 1.408734 -495.402420 -267.187475 2146.753996
1380 6.900000 1.596970 -513.644198 -254.935114 2160.582038
1390 6.950000 1.492658 -520.034980 -278.224348 2144.636242
1400 7.000000 1.283106 -514.390446 -306.527296 2113.280207
1410 7.050000 1.351181 -507.222565 -288.331202 2135.094688
1420 7.100000 1.536533 -498.452768 -249.534374 2175.513454
1430 7.150000 1.746478 -517.218187 -234.288671 2189.651156
1440 7.200000 1.541820 -508.151216 -258.376448 2163.728758
1450 7.250000 1.369575 -502.457879 -280.586770 2130.838088
1460 7.300000 1.350714 -505.091319 -286.275725 2125.086679
1470 7.350000 1.522589 -507.422517 -260.763157 2158.326697
1480 7.400000 1.658502 -507.725236 -239.047969 2189.112908
1490 7.450000 1.621234 -516.739233 -254.099352 2181.232043
1500 7.500000 1.435035 -508.426903 -275.951228 2154.117010
1510 7.550000 1.396882 -510.249925 -283.955012 2152.471356
1520 7.600000 1.638821 -509.655300 -244.166366 2191.159903
1530 7.650000 1.651963 -498.437150 -230.819165 2208.046012
1540 7.700000 1.485081 -500.281601 -259.698461 2188.546087
1550 7.750000 1.282973 -499.785470 -291.943904 2160.107010
1560 7.800000 1.305095 -508.656339 -297.230978 2162.545796
1570 7.850000 1.321191 -494.977138 -280.944196 2186.243488
1580 7.900000 1.434657 -503.718946 -271.304504 2207.473447
1590 7.950000 1.321173 -496.010728 -281.980696 2199.676453
1600 8.000000 1.345887 -522.679508 -304.645745 2174.691181
1610 8.050000 1.363314 -504.771063 -283.914248 2191.916801
1620 8.100000 1.612331 -507.560405 -246.362817 2224.314554
1630 8.150000 1.579299 -504.374772 -248.528380 2231.986702
1640 8.200000 1.342691 -500.177645 -282.661655 2204.351503
1650 8.250000 1.223189 -508.629256 -310.472708 2174.489004
1660 8.300000 1.162981 -504.652524 -316.249668 2176.967102
1670 8.350000 1.403465 -510.441524 -283.080180 2207.382737
1680 8.400000 1.489658 -493.272332 -251.947726 2231.962868
1690 8.450000 1.587798 -511.810375 -254.587071 2225.486155
1700 8.500000 1.342997 -503.038784 -285.473275 2202.371072
1710 8.550000 1.378153 -510.273260 -287.012528 2199.527647
1720 8.600000 1.521361 -509.036491 -262.576055 2234.614377
1730 8.650000 1.523966 -490.272699 -243.390134 2251.753777
1740 8.700000 1.506513 -517.158091 -273.103001 2235.663079
1750 8.750000 1.284206 -512.919467 -304.878145 2217.374787
1760 8.800000 1.225356 -511.246462 -312.738740 2214.308583
1770 8.850000 1.352831 -511.695024 -292.536403 2232.833802
1780 8.900000 1.403431 -510.096087 -282.740243 2249.607417
1790 8.950000 1.335811 -498.587260 -282.185839 2249.731159
1800 9.000000 1.302355 -500.908004 -289.926528 2236.365352
1810 9.050000 1.261265 -507.127766 -302.802810 2231.250625
1820 9.100000 1.432660 -501.793181 -269.702308 2255.481468
1830 9.150000 1.478343 -499.673371 -260.181840 2262.843283
1840 9.200000 1.335771 -499.579121 -283.184153 2247.000757
1850 9.250000 1.291781 -512.383063 -303.114556 2229.605241
1860 9.300000 1.188758 -494.812991 -302.234264 2231.146400
1870 9.350000 1.449207 -517.792865 -283.021408 2246.922068
1880 9.400000 1.341045 -499.932252 -282.682997 2262.177602
1890 9.450000 1.313828 -517.013160 -304.173053 2258.522125
1900 9.500000 1.159487 -504.054767 -316.217843 2242.539965
1910 9.550000 1.307976 -524.298277 -312.406221 2249.784414
1920 9.600000 1.455322 -523.683704 -287.921572 2274.697851
1930 9.650000 1.334550 -506.874612 -290.677568 2280.239572
1940 9.700000 1.145054 -494.059893 -308.561199 2265.537238
1950 9.750000 1.222939 -517.160297 -319.044144 2249.322923
1960 9.800000 1.270440 -522.086772 -316.275446 2249.221062
1970 9.850000 1.415544 -519.175057 -289.856851 2268.960431
1980 9.900000 1.391367 -505.647917 -280.246419 2281.044592
1990 9.950000 1.330217 -510.289296 -294.794096 2276.116125
2000 10.000000 1.352229 -525.537272 -306.476097 2260.326399
2010 10.050000 1.261271 -494.520210 -290.194278 2272.655339
2020 10.100000 1.341743 -481.183866 -263.821463 2296.699922
2030 10.150000 1.396645 -490.676631 -264.420067 2299.956952
2040 10.200000 1.455036 -508.676936 -272.961185 2282.265089
2050 10.250000 1.285577 -501.690687 -293.427260 2270.172830
2060 10.300000 1.336693 -523.729702 -307.185483 2271.927112
2070 10.350000 1.222788 -502.310136 -304.218481 2287.628964
2080 10.400000 1.459006 -534.075704 -297.716712 2300.495667
2090 10.450000 1.260382 -501.388357 -297.206467 2298.225791
2100 10.500000 1.280996 -518.999192 -311.477909 2285.611436
2110 10.550000 1.242939 -500.473532 -299.117397 2294.322224
2120 10.600000 1.344248 -499.325800 -281.557656 2315.162970
2130 10.650000 1.413538 -506.404415 -277.411242 2318.438439
2140 10.700000 1.405143 -516.061400 -288.428154 2304.486742
2150 10.750000 1.328709 -520.532946 -305.282061 2286.378119
2160 10.800000 1.203098 -500.301171 -305.399278 2290.581953
2170 10.850000 1.299128 -498.799147 -288.340453 2305.403092
2180 10.900000 1.380703 -502.817259 -279.143394 2318.210628
2190 10.950000 1.444982 -523.950418 -289.863358 2316.667871
2200 11.000000 1.164175 -494.455465 -305.859126 2306.723760
2210 11.050000 1.306808 -510.001054 -298.298177 2315.427270
2220 11.100000 1.406668 -506.193359 -278.313115 2334.064077
2230 11.150000 1.381037 -513.821386 -290.093366 2331.859902
2240 11.200000 1.218230 -493.680994 -296.327752 2313.364187
2250 11.250000 1.148884 -496.328158 -310.209000 2301.876442
2260 11.300000 1.320794 -510.505030 -296.536474 2309.604588
2270 11.350000 1.380183 -495.486207 -271.896590 2327.349359
2280 11.400000 1.433404 -496.555824 -264.344354 2335.619327
2290 11.450000 1.349757 -492.395665 -273.735047 2327.557539
2300 11.500000 1.245173 -493.026208 -291.308140 2312.583393
2310 11.550000 1.367604 -497.314034 -275.762222 2326.651970
2320 11.600000 1.593099 -507.184431 -249.102421 2354.233665
2330 11.650000 1.492977 -501.471258 -259.608940 2356.108625
2340 11.700000 1.367884 -503.407529 -281.810312 2336.175083
2350 11.750000 1.307993 -510.130027 -298.235086 2314.574332
2360 11.800000 1.252047 -498.580011 -295.748462 2314.405644
2370 11.850000 1.286470 -475.593829 -267.185678 2334.064013
2380 11.900000 1.398113 -484.100317 -257.606047 2356.136085
2390 11.950000 1.542143 -507.065164 -257.238014 2354.551443
2400 12.000000 1.439088 -506.901637 -273.769359 2334.902086
2410 12.050000 1.405655 -509.683100 -281.967012 2331.224191
2420 12.100000 1.487081 -498.702411 -257.795326 2359.646929
2430 12.150000 1.581986 -512.373024 -256.091252 2371.228508
2440 12.200000 1.531187 -527.721614 -279.669343 2359.241225
2450 12.250000 1.243358 -509.111222 -307.687238 2335.333590
2460 12.300000 1.297024 -517.097778 -306.979896 2328.715636
2470 12.350000 1.398646 -509.436208 -282.855547 2347.625159
2480 12.400000 1.485130 -504.709814 -264.118731 2368.391367
2490 12.450000 1.343365 -504.420541 -286.795398 2368.671075
2500 12.500000 1.166411 -496.399329 -307.440746 2350.794111
2510 12.550000 1.224888 -503.985342 -305.553515 2350.130753
2520 12.600000 1.392467 -504.029894 -278.450285 2374.378458
2530 12.650000 1.527659 -518.883715 -271.403020 2386.642631
2540 12.700000 1.362371 -511.821981 -291.117851 2375.309755
2550 12.750000 1.336330 -516.139443 -299.653993 2353.543101
2560 12.800000 1.322286 -519.958294 -305.748024 2346.539381
2570 12.850000 1.290857 -501.766729 -292.647876 2361.730113
2580 12.900000 1.516333 -519.295807 -273.649843 2384.507339
2590 12.950000 1.487771 -517.051522 -276.032664 2382.516786
2600 13.000000 1.329781 -507.906573 -292.482005 2362.414990
2610 13.050000 1.327612 -499.210510 -284.137300 2368.596887
2620 13.100000 1.524121 -510.912015 -264.004359 2397.066484
2630 13.150000 1.400715 -497.422359 -270.506511 2403.839895
2640 13.200000 1.368418 -514.614961 -292.931309 2385.458439
2650 13.250000 1.253329 -503.410119 -300.370781 2370.795684
2660 13.300000 1.162290 -490.619173 -302.328139 2370.105060
2670 13.350000 1.294493 -504.122265 -294.414471 2386.882809
2680 13.400000 1.351870 -505.510995 -286.508086 2401.788459
2690 13.450000 1.409697 -506.426899 -278.055997 2402.214160
2700 13.500000 1.237011 -507.165945 -306.770131 2387.168270
2710 13.550000 1.392787 -531.211447 -305.579956 2383.372800
2720 13.600000 1.261276 -494.658107 -290.331361 2405.178817
2730 13.650000 1.423664 -507.048240 -276.414655 2417.046759
2740 13.700000 1.298450 -497.725149 -287.376308 2406.797519
2750 13.750000 1.266669 -512.995413 -307.795065 2385.003333
2760 13.800000 1.226156 -524.181541 -325.544239 2381.542109
2770 13.850000 1.152463 -501.425783 -314.726739 2398.199230
2780 13.900000 1.298631 -511.047603 -300.669309 2414.939047
2790 13.950000 1.281973 -509.921673 -302.241995 2414.253073
2800 14.000000 1.351265 -534.034874 -315.130009 2401.945972
2810 14.050000 1.312359 -531.720753 -319.118664 2394.434557
2820 14.100000 1.399372 -523.667678 -296.969428 2416.882139
2830 14.150000 1.417296 -515.672961 -286.071072 2428.559115
2840 14.200000 1.243518 -499.638477 -298.188634 2420.051288
2850 14.250000 1.312046 -518.363734 -305.812361 2403.382045
2860 14.300000 1.188306 -506.817117 -314.311585 2399.193273
2870 14.350000 1.155427 -487.605152 -300.425950 2413.501397
2880 14.400000 1.357263 -511.191308 -291.314660 2426.593484
2890 14.450000 1.378219 -512.497977 -289.226456 2426.743850
2900 14.500000 1.284409 -510.877274 -302.802946 2415.368536
2910 14.550000 1.310097 -503.865018 -291.629378 2419.638179
2920 14.600000 1.487873 -519.561659 -278.526276 2437.407157
2930 14.650000 1.368268 -488.654333 -266.994883 2442.227905
2940 14.700000 1.333933 -498.950836 -282.853693 2426.942711
2950 14.750000 1.299544 -501.769605 -291.243526 2411.472246
2960 14.800000 1.327218 -512.240494 -297.231212 2414.454401
2970 14.850000 1.332020 -507.595925 -291.808755 2435.095904
2980 14.900000 1.409030 -510.082186 -281.819273 2442.954808
2990 14.950000 1.357408 -500.991724 -281.091592 2434.279200
3000 15.000000 1.272133 -516.654071 -310.568510 2422.128540
3010 15.050000 1.383413 -518.118789 -294.005836 2441.335687
3020 15.100000 1.489501 -501.734083 -260.434929 2465.063412
3030 15.150000 1.453348 -496.359257 -260.916942 2466.059941
3040 15.200000 1.352920 -501.799194 -282.626170 2446.292277
3050 15.250000 1.269541 -502.504038 -296.838442 2426.494539
3060 15.300000 1.291994 -506.068590 -296.765625 2427.379565
3070 15.350000 1.451950 -517.034337 -281.818412 2451.617887
3080 15.400000 1.381369 -498.349936 -274.568107 2468.834458
3090 15.450000 1.322481 -495.683681 -281.441819 2461.027638
3100 15.500000 1.194945 -496.660626 -303.079555 2442.784361
3110 15.550000 1.204833 -491.741917 -296.558955 2449.614910
3120 15.600000 1.518455 -501.826314 -255.836610 2481.763723
3130 15.650000 1.529647 -509.440296 -261.637501 2488.383769
3140 15.700000 1.309779 -494.784139 -282.599895 2467.595259
3150 15.750000 1.286609 -502.472955 -294.042260 2449.949608
3160 15.800000 1.149167 -480.075891 -293.910891 2456.950176
3170 15.850000 1.314957 -490.408506 -277.385479 2477.039093
3180 15.900000 1.405849 -499.005058 -271.257541 2490.195336
3190 15.950000 1.345403 -492.246541 -274.291299 2481.164207
3200 16.000000 1.379519 -512.048254 -288.566141 2460.908065
3210 16.050000 1.424737 -507.354051 -276.546693 2476.283724
3220 16.100000 1.524006 -498.641067 -251.752088 2508.278528
3230 16.150000 1.558624 -509.055683 -256.558558 2513.096990
3240 16.200000 1.298038 -503.622315 -293.340215 2492.054647
3250 16.250000 1.085770 -490.824247 -314.929446 2471.759834
3260 16.300000 1.210857 -504.819648 -308.660783 2482.112985
3270 16.350000 1.314661 -499.647531 -286.672376 2503.497332
3280 16.400000 1.371261 -492.136968 -269.992677 2515.388778
3290 16.450000 1.267093 -490.252626 -284.983568 2505.754550
3300 16.500000 1.242985 -500.027717 -298.664205 2488.930293
3310 16.550000 1.530301 -519.343837 -271.435038 2510.661544
3320 16.600000 1.482291 -477.008685 -236.877522 2536.271531
3330 16.650000 1.582743 -488.225027 -231.820712 2539.040305
3340 16.700000 1.481660 -496.731665 -256.702803 2522.338337
3350 16.750000 1.286498 -491.207169 -282.794504 2500.049619
3360 16.800000 1.306317 -506.635509 -295.012081 2501.963527
3370 16.850000 1.533205 -514.874425 -266.495180 2524.564799
3380 16.900000 1.595508 -506.924327 -248.451964 2540.062682
3390 16.950000 1.632585 -511.657235 -247.178432 2535.426150
3400 17.000000 1.240991 -467.739627 -266.699040 2519.348521
3410 17.050000 1.380627 -483.011473 -259.349888 2531.283981
3420 17.100000 1.512505 -478.590470 -233.564678 2555.320264
3430 17.150000 1.583708 -480.253677 -223.693018 2560.620761
3440 17.200000 1.558672 -492.990681 -240.485817 2546.116682
3450 17.250000 1.365109 -495.410534 -274.262894 2529.372740
3460 17.300000 1.286058 -477.025938 -268.684531 2528.980732
3470 17.350000 1.474898 -482.082003 -243.148542 2547.109740
3480 17.400000 1.581174 -483.084065 -226.933863 2561.211027
3490 17.450000 1.561975 -494.924524 -241.884535 2557.482646
3500 17.500000 1.385520 -478.395257 -253.941088 2538.254804
3510 17.550000 1.502647 -497.969504 -254.540688 2541.441585
3520 17.600000 1.588194 -505.915872 -248.628429 2569.144432
3530 17.650000 1.567906 -493.711739 -239.710942 2582.011452
3540 17.700000 1.408161 -489.821305 -261.699228 2565.139867
3550 17.750000 1.375264 -500.973660 -278.180908 2545.072483
3560 17.800000 1.178238 -480.467574 -289.593062 2532.876645
3570 17.850000 1.370910 -502.561893 -280.474469 2547.208740
3580 17.900000 1.494268 -501.205177 -259.133685 2573.134209
3590 17.950000 1.469638 -498.497576 -260.416258 2582.516656
3600 18.000000 1.399793 -499.797431 -273.030895 2570.302280
3610 18.050000 1.309557 -509.288266 -297.140049 2554.610263
3620 18.100000 1.460990 -505.180579 -268.500218 2573.334992
3630 18.150000 1.414738 -496.651424 -267.463912 2583.591438
3640 18.200000 1.545936 -535.194551 -284.752966 2579.924513
3650 18.250000 1.317696 -504.149541 -290.682815 2565.005203
3660 18.300000 1.294659 -506.678517 -296.943687 2562.095240
3670 18.350000 1.349533 -511.204232 -292.579958 2570.572347
3680 18.400000 1.404701 -511.486841 -283.925230 2582.423396
3690 18.450000 1.304401 -502.282536 -290.969612 2582.681167
3700 18.500000 1.319291 -511.364561 -297.639400 2572.920302
3710 18.550000 1.271919 -494.520302 -288.469344 2574.648195
3720 18.600000 1.418203 -509.931833 -280.182955 2589.444588
3730 18.650000 1.410104 -507.919325 -279.482537 2596.533401
3740 18.700000 1.360280 -507.283885 -286.918561 2589.898614
3750 18.750000 1.212977 -494.221588 -297.719333 2574.664468
3760 18.800000 1.266193 -514.467446 -309.344221 2569.085166
3770 18.850000 1.206252 -493.528250 -298.115474 2579.891684
3780 18.900000 1.414852 -512.603723 -283.397740 2592.517930
3790 18.950000 1.321429 -500.688770 -286.617301 2596.296947
3800 19.000000 1.192924 -495.415534 -302.161924 2587.961375
3810 19.050000 1.294798 -506.283646 -296.526400 2583.357000
3820 19.100000 1.350266 -498.775884 -280.032775 2597.198563
3830 19.150000 1.444219 -497.672076 -263.708628 2602.441431
3840 19.200000 1.410051 -506.033778 -277.605582 2595.929746
3850 19.250000 1.374098 -505.729933 -283.125999 2583.488561
3860 19.300000 1.274886 -492.930628 -286.399070 2582.412750
3870 19.350000 1.327017 -505.519190 -290.542446 2590.631677
3880 19.400000 1.389286 -505.256861 -280.192522 2601.672337
3890 19.450000 1.444177 -508.950409 -274.993680 2600.622098
3900 19.500000 1.340715 -497.707246 -280.511462 2591.661002
3910 19.550000 1.435721 -509.668301 -277.081485 2595.529167
3920 19.600000 1.510407 -516.399578 -271.713655 2613.730745
3930 19.650000 1.346057 -487.271228 -269.209957 2614.560701
3940 19.700000 1.382820 -505.309098 -281.292211 2599.500192
3950 19.750000 1.229129 -487.911864 -288.792948 2594.106936
3960 19.800000 1.418502 -512.297237 -282.499989 2599.885474
3970 19.850000 1.410811 -500.121833 -271.570489 2611.637551
3980 19.900000 1.349199 -496.101841 -277.531556 2616.702449
3990 19.950000 1.298237 -502.183509 -291.869035 2611.891292
4000 20.000000 1.304134 -503.538862 -292.269187 2603.692814
4010 20.050000 1.351673 -496.880396 -277.909427 2623.496367
4020 20.100000 1.543254 -509.734291 -259.727185 2638.777407
4030 20.150000 1.385668 -494.409979 -269.931713 2632.759497
4040 20.200000 1.347803 -508.934994 -290.590885 2613.535629
4050 20.250000 1.242844 -504.602115 -303.261354 2604.703574
4060 20.300000 1.479784 -518.019491 -278.294540 2619.387251
4070 20.350000 1.398401 -491.295478 -264.754563 2635.974085
4080 20.400000 1.399229 -496.035693 -269.360649 2637.792657
4090 20.450000 1.297393 -493.096033 -282.918393 2627.799347
4100 20.500000 1.233489 -487.961822 -288.136552 2618.795291
4110 20.550000 1.452262 -496.135379 -260.868940 2649.523469
4120 20.600000 1.570550 -498.030228 -243.601078 2669.909399
4130 20.650000 1.616129 -513.169840 -251.356884 2661.779823
4140 20.700000 1.381517 -498.255896 -274.450071 2639.094672
4150 20.750000 1.385281 -498.375055 -273.959545 2633.454419
4160 20.800000 1.532168 -514.872061 -266.660769 2645.875263
4170 20.850000 1.570683 -507.293881 -252.843295 2663.534158
4180 20.900000 1.450556 -495.893453 -260.903434 2669.748025
4190 20.950000 1.440692 -508.858101 -275.465988 2651.171858
4200 21.000000 1.156575 -485.130732 -297.765509 2637.977564
4210 21.050000 1.506061 -510.110903 -266.128993 2663.478179
4220 21.100000 1.666359 -507.218683 -237.268462 2699.889233
4230 21.150000 1.659256 -511.341717 -242.542314 2694.209238
4240 21.200000 1.432590 -515.568102 -283.488479 2660.441544
4250 21.250000 1.362808 -532.926905 -312.152009 2641.210565
4260 21.300000 1.349698 -520.229727 -301.578617 2656.754608
4270 21.350000 1.386207 -495.062740 -270.497206 2691.354153
4280 21.400000 1.508993 -515.198929 -270.742144 2703.451437
4290 21.450000 1.354967 -509.529385 -290.024761 2682.518425
4300 21.500000 1.273948 -509.588485 -303.208835 2653.334182
4310 21.550000 1.557191 -510.486548 -258.221537 2690.765458
4320 21.600000 1.681398 -489.541074 -217.154552 2736.648834
4330 21.650000 1.790993 -519.502834 -229.361907 2730.266553
4340 21.700000 1.450003 -520.370004 -285.469474 2689.682389
4350 21.750000 1.206011 -504.893907 -309.520091 2670.080635
4360 21.800000 1.295509 -501.983638 -292.111164 2687.908659
4370 21.850000 1.604051 -512.686913 -252.830685 2722.888012
4380 21.900000 1.563898 -493.134210 -239.782758 2741.181524
4390 21.950000 1.487708 -505.556082 -264.547413 2717.654289
4400 22.000000 1.210435 -494.169622 -298.079131 2686.463919
4410 22.050000 1.521158 -523.249605 -276.821948 2702.840032
4420 22.100000 1.680946 -499.504195 -227.190930 2755.863551
4430 22.150000 1.736227 -499.783821 -218.515051 2771.066232
4440 22.200000 1.470976 -494.715340 -256.417252 2739.827182
4450 22.250000 1.261868 -509.324770 -304.902138 2701.668467
4460 22.300000 1.302023 -505.044086 -294.116411 2703.738593
4470 22.350000 1.496150 -497.464032 -255.087686 2742.381402
4480 22.400000 1.711454 -513.027075 -235.771558 2771.431053
4490 22.450000 1.647360 -508.265919 -241.393623 2758.865969
4500 22.500000 1.513412 -511.241331 -266.068544 2726.108618
4510 22.550000 1.351216 -491.065268 -272.168275 2726.555605
4520 22.600000 1.770298 -504.182100 -217.393802 2773.524488
4530 22.650000 1.676200 -477.452837 -205.908385 2795.312027
4540 22.700000 1.530972 -483.700472 -235.683052 2774.302835
4550 22.750000 1.229573 -479.702013 -280.511181 2738.275002
